#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <prior id="lambdaPrior.rep2" name="distribution">
#            <parameter id="lambda" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">0.01</parameter>
#            <OneOnX id="OneOnX.2" name="distr"/>
#        </prior>
#        <distribution id="snapprior.rep2" lambda="@lambda" spec="snap.likelihood.SnAPPrior">
#            <parameter estimate="false" id="alpha" lower="0.0" name="alpha" spec="beast.core.parameter.RealParameter">11.75</parameter>
#            <parameter estimate="false" id="beta" lower="0.0" name="beta" spec="beast.core.parameter.RealParameter">109.73</parameter>
#            <parameter estimate="false" id="kappa" lower="0.0" name="kappa" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <parameter id="coalescenceRate" name="coalescenceRate" spec="beast.core.parameter.RealParameter">10.0</parameter>
#            <tree clusterType="upgma" id="Tree.rep2" nodetype="snap.NodeData" spec="beast.util.ClusterTree">
#                <taxa dataType="integerdata" id="snap.rep2" spec="snap.Data">
#                    <taxonset id="8" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="MLZ23077" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="MLZ46829" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="3" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="MLZ24113" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="MLZ24115" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="1" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="MLZ26980" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="MLZ26978" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="6" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="MLZ30408" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="MLZ30415" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="7" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="MLZ41012" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="MLZ41271" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="4" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="MLZ55361" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="MLZ55363" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="5" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="MLZ57719" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="MLZ57701" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="2" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="MVZ122216" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="MVZ122217" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                </taxa>
#                <parameter id="RealParameter.0" lower="0.0" name="clock.rate" spec="beast.core.parameter.RealParameter" upper="0.0">1.0</parameter>
#            </tree>
#        </distribution>
#        <prior id="uPrior.rep2" name="distribution">
#            <parameter id="u" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <OneOnX id="OneOnX.4" name="distr"/>
#        </prior>
#        <prior id="vPrior.rep2" name="distribution">
#            <parameter id="v" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <OneOnX id="OneOnX.5" name="distr"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution">
#        <distribution data="@snap.rep2" id="treeLikelihood.rep2" non-polymorphic="false" pattern="coalescenceRate" spec="snap.likelihood.SnAPTreeLikelihood" tree="@Tree.rep2">
#            <siteModel id="MutationSiteModel.rep2" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="shape" name="shape" spec="beast.core.parameter.RealParameter">2.0</parameter>
#                <parameter estimate="false" id="proportionInvariant" name="proportionInvariant" spec="beast.core.parameter.RealParameter">0.0</parameter>
#                <substModel coalescenceRate="@coalescenceRate" id="MutationModel" mutationRateU="@u" mutationRateV="@v" spec="snap.likelihood.SnapSubstitutionModel"/>
#            </siteModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	u	v	theta0	theta1	theta2	theta3	theta4	theta5	theta6	theta7	theta8	theta9	theta10	theta11	theta12	theta13	theta14	TreeHeightLogger
586000	-22756.47827229371	-22026.558042294622	-729.9202299990877	27.24975987323364	0.5093458782876834	0.04972070801417523	0.035374524530827976	0.08049216881288401	0.08753149189749225	0.049683962245937775	0.18857900781839024	0.13431257621480666	0.1006033462180423	0.12796166804012535	0.16558469183956617	0.09928435696344948	0.1096330584991697	0.13854445774399887	0.09574769280800559	0.15916962545969815	0.004254627384649171
587000	-22749.6802677902	-22021.162446274528	-728.5178215156722	27.24975987323364	0.5093458782876834	0.08673549981330049	0.04728274649112683	0.08747247129120793	0.09463737243247519	0.04761160222639447	0.14748830470330732	0.09001575250971211	0.12385878795336243	0.1775879424902643	0.10856599166965838	0.17429074510960083	0.22431975914329638	0.17161723133027795	0.1283552166023842	0.173970842957954	0.0046052607513155114
588000	-22752.928332177882	-22032.045787145173	-720.8825450327105	27.24975987323364	0.5093458782876834	0.11575074758764214	0.040639234222924286	0.0959315282388669	0.08979094532375954	0.05876008774949493	0.14776645824943863	0.1369978853067596	0.09289152647397717	0.12081788946154616	0.08838305823030661	0.09395234848714352	0.1216958117542395	0.13883772347995132	0.10259098539111834	0.173970842957954	0.003870647810515264
589000	-22755.704311970574	-22028.10053415035	-727.603777820224	24.912425641452224	0.5102406865942687	0.07705357172289981	0.037055725208175495	0.13145072471112842	0.07972159214389503	0.058410791295714644	0.11427399160628386	0.17116353086022656	0.06444672139143924	0.11891972355083351	0.06020973198357154	0.13506769971188887	0.10330863206934769	0.1480970778191828	0.14228929940916377	0.18244165588089237	0.003811109348301973
590000	-22753.946875321504	-22025.073745541722	-728.8731297797804	23.589772685931063	0.5108273045127174	0.09788104256466043	0.050252589098450685	0.08183739499742576	0.09847356069474986	0.07740348560253413	0.2259253293622013	0.1690311063129872	0.09826037196088615	0.1465325813163273	0.05282894414220087	0.12399546778758928	0.11642236781419257	0.13008642130525347	0.14219838742246277	0.19523338641797403	0.004623088791752911
591000	-22750.05478377093	-22026.274154281855	-723.7806294890759	24.295469919467884	0.5105062014259893	0.11915260089022207	0.04644517023228657	0.1050849707872662	0.08894924423534148	0.05134259522333291	0.13693085979143313	0.11823255059222369	0.08692119348909344	0.11469575723879812	0.11866716202070525	0.14328518940077783	0.16749992405225567	0.13611207801191585	0.1616629356897115	0.21280803439507176	0.003776181990548091
592000	-22749.252683042494	-22025.335223562284	-723.9174594802083	26.603180132920684	0.5095773771137068	0.09478603781512338	0.04525904324657257	0.09784230416384056	0.07658296206245446	0.07188122882287781	0.17136287346184542	0.11573339631717172	0.08014876398789562	0.1780806926601285	0.1697692373751913	0.13600475118843924	0.10132331238345113	0.11550347771903541	0.12294279709695129	0.19662805188329044	0.00395361581564487
593000	-22751.14783060411	-22024.2317290938	-726.9161015103094	24.540328440010992	0.5103991923664369	0.08756889085563105	0.0492830007203854	0.12856304370585173	0.08709725916256832	0.06381554839299823	0.14935345512679246	0.06823525289647131	0.06203850539358718	0.0669384572505907	0.14541246625164472	0.08248453509239256	0.1380402150101652	0.1395500529747392	0.13898832221636018	0.2093565712306002	0.0040639844201475405
594000	-22750.56680271123	-22024.42395515061	-726.1428475606181	24.540328440010992	0.5103991923664369	0.07380971586321679	0.05609002566662738	0.07390016134136772	0.07637631438208865	0.056864164706935824	0.164334197086847	0.11063861970581743	0.10642991306911406	0.07545037537172665	0.1597158519802682	0.08454776483541704	0.1477122555213087	0.1416980949642964	0.1613270330911778	0.2161393949674985	0.0038342756663434755
595000	-22750.545442897317	-22019.828974856562	-730.716468040755	22.65736672665789	0.5112829291984061	0.09356478152725789	0.04641381831375248	0.04970764402175806	0.09775948060352348	0.0808828812394082	0.17943880437977208	0.12044664656405915	0.08268921605412252	0.10235512506793927	0.1738215039745338	0.15151441281714995	0.1437730800612002	0.17324806593012365	0.1797986262564202	0.21507742907493668	0.004827167471998433
596000	-22749.910590879612	-22027.432413939536	-722.4781769400763	25.05089372943994	0.510182928685004	0.13140378539748565	0.05151461636325223	0.09501032213805118	0.07132186855646815	0.06993025505088402	0.15173489298610895	0.11111400585923975	0.08213968983926381	0.10374763586824044	0.10470388338114947	0.09700964543237027	0.11093075028781338	0.13947749764700879	0.15906538096018324	0.21623873899938564	0.004501568451220356
597000	-22750.233754090725	-22022.239404116463	-727.994349974262	24.75457386837191	0.5103073342519533	0.06937085072258223	0.049987993961498674	0.06710206331826504	0.08716571072482393	0.0554010190167217	0.1220625673519274	0.1863604286468393	0.0776927978258797	0.13069394970589918	0.17284954660433632	0.09491242316897877	0.15456063709550777	0.13238268599227992	0.14872843554010814	0.20650587657053446	0.003955525543873144
598000	-22744.3053488103	-22022.511443244224	-721.7939055660762	27.982772716253674	0.5090966076305738	0.10120659924851927	0.04412121899427135	0.08187784989300001	0.08070022315882674	0.06965360979411629	0.12743204628755156	0.12824261954751737	0.11029971831949444	0.09899938630001162	0.11635607918616761	0.1346436989403667	0.17468734234900093	0.15735170218757166	0.12458627780979048	0.17320543157715174	0.004024050339503193
599000	-22747.497058038753	-22019.4874697835	-728.0095882552508	27.982772716253674	0.5090966076305738	0.10184654327279619	0.027128032560473546	0.07716902702468269	0.10303365305157994	0.04131977952315729	0.13823247155480187	0.12549049076637075	0.08756268742597315	0.14518137856640032	0.14286848030914598	0.124723466905877	0.18599422045598257	0.12257139061367575	0.10952437343970407	0.17436373689804327	0.003517926275828423
600000	-22748.394370153997	-22022.939155308748	-725.4552148452478	28.44874364502	0.5089449459043768	0.07220545835787444	0.029400134899828585	0.11063240257819995	0.14429207586639708	0.05226034550901385	0.12056250715912857	0.13921725594255593	0.09790757770765068	0.09402468462203491	0.0826443543051359	0.08747502754883886	0.14104325867778697	0.14373926906374873	0.09767716956396612	0.17558405074105565	0.0034642251113772356
601000	-22750.012681284927	-22023.87362033541	-726.1390609495191	24.191015774404843	0.5105525234705256	0.12300589338350235	0.028391869207183958	0.10744332380655269	0.09776596651178536	0.06362457370192515	0.1322460553089014	0.11399735836459256	0.15003978951159305	0.20091565128154365	0.15129960566622624	0.14105673711610653	0.12829508461731304	0.11785269538870313	0.13487937034265352	0.1938861150587631	0.003973710153352788
602000	-22748.674365556675	-22024.232076982214	-724.4422885744602	27.29882467365341	0.509328767326344	0.0830204777029533	0.03332923035027147	0.13285113599820875	0.09957940168320482	0.06599297441980824	0.10439251431757435	0.13680326974455326	0.10199167859631167	0.14653207566740284	0.1333404388941887	0.09970361680376287	0.17889827048467433	0.13514387442503173	0.12749485488996395	0.17150841721246377	0.004266879522599746
603000	-22750.284973435257	-22017.26906793639	-733.015905498865	27.670773396955973	0.509201063081554	0.11467729463111635	0.025304380607490753	0.06813553996710901	0.07718897547712723	0.03889012729739532	0.14593726208935612	0.08748302591658556	0.1197995479627476	0.1755817337445526	0.1258414076932535	0.08710615516693929	0.1928714039241228	0.13591850430777347	0.12759939369755333	0.17150841721246377	0.003837405006717847
604000	-22745.263774570576	-22018.134634972484	-727.1291395980924	27.670773396955973	0.509201063081554	0.07262091348440924	0.03523937267540429	0.08381203066726321	0.09420850346719964	0.045211553473366424	0.1362113186409897	0.10435342451967197	0.1518461039547945	0.09126329420130612	0.10050763867231303	0.07916548620070786	0.13714258281602326	0.1701862492350095	0.10203046182665189	0.17150841721246377	0.003714049276141895
605000	-22749.06474361017	-22024.804082219463	-724.2606613907071	27.670773396955973	0.509201063081554	0.11932230848617045	0.03264614561343254	0.08457788743151365	0.06954768971870436	0.07046034535239501	0.12271980549484686	0.09826874135306866	0.11087591820496347	0.11287612993575441	0.08934637563644596	0.1023802795684053	0.14913783383368817	0.16761446943867891	0.13242477121126117	0.17274383317764172	0.0043685801022878565
606000	-22753.053650492486	-22024.685741419642	-728.3679090728438	27.292675729616334	0.509330908287135	0.08869716165766157	0.029423709860914075	0.11089842476632805	0.059991496475294115	0.07120810364361825	0.0839955453166788	0.11661038660947738	0.10829841222112169	0.141586540105393	0.07649181770487949	0.14147774949471367	0.19940420281808724	0.16480479759594013	0.08301991791261831	0.15958074249267212	0.004755454978720164
607000	-22750.341603195247	-22025.326014153557	-725.0155890416906	27.181525417355562	0.5093697791295464	0.11664519029972964	0.03967364643565508	0.11526767519482108	0.09899279281737523	0.09832927762981541	0.10551879536042585	0.07779468091154575	0.1322154187441253	0.11689945630900418	0.13261892493695576	0.15485163770831456	0.24314436839046297	0.18359790663610429	0.0979696389587056	0.16424188275025975	0.0045942525906569245
608000	-22747.935026394636	-22018.243081370492	-729.6919450241447	24.96029075873963	0.5102206471078302	0.13582190939777064	0.03864858439201169	0.06963290485261432	0.09050276961721831	0.06900001289410344	0.09752565049605479	0.11536983757414296	0.08409040642181616	0.10998404691192042	0.08808175850253491	0.08742806928217811	0.25890147360163906	0.18393605182798883	0.10176541221874186	0.1932212345140568	0.0046529342061222756
609000	-22745.865096979036	-22014.953857334687	-730.9112396443473	24.956769039037088	0.5102221188580126	0.08924944001038372	0.0319894194359137	0.07036586454899188	0.09900606724300648	0.06855092860669319	0.14608984949821613	0.10438656292528518	0.07688594161206579	0.06184491717005474	0.10638924732750293	0.14786825387323418	0.21188441158641902	0.18487230002569346	0.1063095844035046	0.1932212345140568	0.004598034756490994
610000	-22752.38023130234	-22016.959137272548	-735.4210940297925	25.038233924840277	0.5101881822777361	0.10462974488188483	0.034752603826097336	0.1047955251383686	0.0861501741195264	0.04482410051465991	0.17467210507246553	0.1911539420068502	0.10618472465931464	0.11254905754442042	0.09924616622208303	0.09633382331806246	0.2520720401254269	0.24773984497578488	0.11504595884984692	0.14872786481308492	0.005256421766900033
611000	-22746.658984396152	-22013.500109114168	-733.1588752819843	27.733695177421875	0.5091798045902807	0.1061365419876113	0.03350148404526205	0.08367537415525021	0.06362489028969652	0.036684679803499105	0.11460925006417545	0.09124311911718155	0.12708139521151746	0.1376909365560423	0.0699369960343578	0.12082002277737156	0.21764589808565024	0.1854062677220117	0.08909018621768948	0.18090863556758255	0.0037848214879611314
612000	-22751.197122251444	-22019.184140827667	-732.0129814237766	29.007382502662054	0.5087696581745678	0.09559104265247073	0.02533994250681136	0.06473279710813146	0.08388457182967189	0.04368121962796427	0.12366633889777334	0.18207726221563694	0.18317363920597085	0.13775131435465557	0.12367937821178807	0.10798715276745571	0.17701234180513464	0.1474029217034314	0.07197333769899915	0.16415374802462798	0.0036273662817799023
613000	-22750.093370270723	-22022.869045879044	-727.2243243916796	28.45404040891279	0.5089432510056862	0.09020895577621955	0.030309580012585248	0.07772900010580995	0.06469732979891268	0.049767130126513015	0.10558512976471024	0.08955500042856233	0.09500353248113262	0.0956773930110552	0.16556385754039107	0.16948253982937583	0.12125331282107142	0.15266550760530315	0.10797716490619914	0.16415374802462798	0.0033520269663413057
614000	-22750.070600354557	-22020.08122527207	-729.9893750824866	29.93117198480082	0.5084943949948411	0.0746063956872145	0.034366323366762444	0.06256583218108343	0.04830841553760568	0.05125605021420642	0.10788076998803357	0.11915715404858465	0.09522277904608739	0.08677928242836412	0.08204105034747887	0.1087474689653098	0.11910071049402132	0.17277467064160407	0.11945311479419288	0.16833385080620936	0.003716073550253477
615000	-22752.796656224185	-22024.76083715327	-728.0358190709162	29.93117198480082	0.5084943949948411	0.06434323741416371	0.039068558371113976	0.06107596311955039	0.07460770890912717	0.04824030706945005	0.13345108055576402	0.11741258195068136	0.10051826059506233	0.13341019106331337	0.08906542982954098	0.1787206478027052	0.13020339479748316	0.12622431244280882	0.1724924304386647	0.14456489796927322	0.004084622312304687
616000	-22753.60927653744	-22025.179363925476	-728.4299126119646	29.93117198480082	0.5084943949948411	0.06724434063497729	0.041144106786267585	0.08329098366939823	0.06343708615147745	0.04147829319900324	0.11984421429858273	0.12561496308891884	0.09614255581231534	0.1514306629884601	0.0710721681256855	0.12000697581812453	0.16511080707024295	0.15325580786638426	0.10702130686565522	0.1667876511852186	0.00377226257873666
617000	-22749.17036941305	-22023.038551537633	-726.1318178754143	29.93117198480082	0.5084943949948411	0.08381872648301338	0.034635540236569055	0.09873486270813846	0.0582844440962266	0.058696366135621666	0.13443383691150038	0.11365589949733367	0.09141728100415188	0.15360344395527878	0.11347994234751263	0.08191274059091956	0.13803175311567198	0.15969023366851867	0.07304958976296749	0.171057033227835	0.0035257188708377697
618000	-22754.78785931058	-22027.657049405163	-727.1308099054203	28.954503065592327	0.5087859555805178	0.14095430377458015	0.028643083065590262	0.10635666077892078	0.0907870191214678	0.049144121824212565	0.11356965795481506	0.17577448131932885	0.09861668203570245	0.12625918828112	0.09287299134842568	0.15533518955172199	0.13720956105271626	0.08580476322412325	0.06995194643511116	0.171057033227835	0.003472412997969906
619000	-22754.322861097797	-22024.59332971095	-729.7295313868456	28.954503065592327	0.5087859555805178	0.08912488915851906	0.031481432521554456	0.06937415470107222	0.10242408513768354	0.05187292352980374	0.13997183696428311	0.17612240104015756	0.12012491005890709	0.09278038334702139	0.07901565569527114	0.08574552384229274	0.15449986954544664	0.11453763256112563	0.06778949771714392	0.17332398957016223	0.003716829330143971
620000	-22750.811820770068	-22025.938300416972	-724.8735203530963	29.23987124401094	0.5086987167714642	0.07629450494623766	0.03349364324417175	0.12203449060786876	0.059036309143301505	0.05929156096244256	0.09609470563713214	0.12992852490076529	0.08495940718676277	0.13196015392128588	0.11441705005691033	0.13251553066688834	0.15585119472212927	0.09265373801630272	0.07082493122706501	0.15554452832926352	0.003077537427590645
621000	-22749.58846975621	-22018.029660755426	-731.5588090007839	29.795025439117044	0.5085338720909994	0.06633880207682002	0.026010638444546697	0.05342746377194922	0.07677211214057379	0.058530205780927005	0.10130298101015152	0.11706193394863149	0.07771409118865806	0.1290996526735368	0.07070014296515433	0.06968444947865192	0.14982724025535699	0.13445683730617972	0.09234073021555884	0.17018303832686835	0.0033092417861341887
622000	-22749.684947183618	-22016.964448015897	-732.7204991677212	29.795025439117044	0.5085338720909994	0.09265565097355546	0.026085503053265617	0.09949085288403416	0.09228070291421542	0.06340326253952883	0.09468144089051694	0.17203544059280956	0.14216002317245177	0.15540353039373614	0.06050393458941093	0.0962992324918737	0.2333897173618617	0.17037881788387083	0.09676149510161908	0.15373529706904088	0.004635223525254787
623000	-22751.595676815705	-22023.337445900586	-728.2582309151185	27.00885130426621	0.5094308122645724	0.1252896017901077	0.023092387851784055	0.09929658185401784	0.06612278830552926	0.0675761768087875	0.10439400077161208	0.10496164746751305	0.09461227253881513	0.10915907302849043	0.15450588600114373	0.0823683059866216	0.1767891319091395	0.12498166062911192	0.08375771241701972	0.16863905384817984	0.004094623457863198
624000	-22748.004831610182	-22016.77353618834	-731.2312954218418	27.00885130426621	0.5094308122645724	0.06200829346053067	0.029647389755961182	0.08832259626678039	0.08805578801138281	0.05389959564458824	0.08042896154140064	0.12450750817192922	0.14403080458585327	0.14195195423347862	0.10900512279757626	0.12043664924718829	0.20564830561877295	0.19276133069069135	0.13310440707730875	0.18156236179393492	0.004183961012089768
625000	-22744.84353889199	-22014.506525675963	-730.3370132160268	26.377127369476653	0.5096610414452296	0.07111414715832605	0.03922082165142773	0.10900608020016357	0.08480460677853753	0.05298890563189715	0.13782694694001887	0.1646451328836252	0.13068748708861158	0.1719815363037579	0.10046933166464907	0.10563727374887168	0.20696156260471196	0.2212324469037619	0.09849193480785749	0.16940116233926364	0.0048555829194081865
626000	-22750.222366601894	-22025.809970161557	-724.4123964403383	24.686103024818866	0.5103365143092072	0.10796679991264663	0.04712702577379761	0.13386868991497927	0.0844962596463948	0.05667549903189527	0.13244207540814928	0.13344786533883904	0.12844567379091976	0.09405586235510272	0.08546406849837036	0.10793017174084797	0.09433804510758556	0.15393854445997904	0.16943246654327188	0.2096269686237302	0.004523373019384784
627000	-22747.430641087056	-22017.445752951087	-729.98488813597	26.227647616095226	0.5097171728923868	0.1056408490279231	0.038026984622787675	0.1010597516634529	0.08577760373015657	0.05366685920320166	0.13972339489299304	0.1692809978423835	0.14411000157200585	0.08769474811877075	0.11049788274063427	0.05925622708717987	0.18724908708758986	0.17525201677443575	0.12535586682802863	0.20206018498264738	0.004531222015779625
628000	-22754.51879398199	-22024.883081126274	-729.6357128557185	23.08964217889622	0.5110670190355452	0.06566874029080796	0.06802892247664004	0.10784596542268608	0.12423346344460769	0.030444144650548875	0.15283819306697619	0.1281700482385514	0.12948349896993622	0.11119744994799009	0.13479148195863738	0.12455650087788399	0.1676780739121651	0.19540753442833927	0.19043275045140218	0.1873074289466672	0.005579006317492354
629000	-22755.671185048745	-22026.194836965242	-729.4763480835038	25.325057104585202	0.5100704702892234	0.07454443709387416	0.040530424898359306	0.08588280936470859	0.07976254285675037	0.06535320163563789	0.10947922069315388	0.07901054536296143	0.17305255197380356	0.14958603912088167	0.1312620217035652	0.09149617336999613	0.07557819475151525	0.23304254094249469	0.16103582116701173	0.16862802862916473	0.004752698831739624
630000	-22746.278416807356	-22018.571867463244	-727.7065493441104	25.325057104585202	0.5100704702892234	0.07412106023895312	0.03492503744058095	0.09970213237066408	0.07909587813972513	0.05971107774430995	0.14213417103773723	0.16517546846701953	0.08787502107421605	0.1831024082971024	0.11237680908482417	0.1072081588488402	0.13744189708519053	0.1911095448128279	0.1280602638751263	0.1917650705078568	0.0038667214623044027
631000	-22750.105191984327	-22029.08372757763	-721.0214644066986	26.260652124898304	0.5097047232650749	0.07193663654498594	0.0440579945506207	0.10133676057087244	0.11458906790919585	0.0696243957947772	0.14686334421538205	0.12457139285299948	0.09593263151986668	0.16033904283940656	0.1363395931115018	0.1169534305721557	0.12363785209518782	0.12037678008419614	0.09443193009873466	0.19883205930823492	0.0037556581283552004
632000	-22750.48787578186	-22015.433245388926	-735.0546303929317	25.55114325099327	0.5099795844642774	0.09358688707769369	0.025160756886453542	0.10779769645668	0.10983154806950263	0.04371502966605842	0.13721041663151895	0.1090391206451712	0.09933003205270136	0.14861058386505707	0.13801649514149253	0.13763262715359453	0.25530793563606596	0.1732775958001352	0.06592463057946656	0.19651036157392496	0.004012137550672906
633000	-22745.845463565227	-22019.789181786804	-726.0562817784241	29.350521679471722	0.5086653545740868	0.0651286750267474	0.029562084357658645	0.10425002326752388	0.06783426423217845	0.05742106933115274	0.13061269945659848	0.10517355182191859	0.11165040382959586	0.11317646385916211	0.10396154607880334	0.09991123997816964	0.15716173837185493	0.1636745144386087	0.0776854961440209	0.14908972631255868	0.00373998328095637
634000	-22747.393419841435	-22014.02445447036	-733.3689653710751	32.3731157886394	0.5078436009098649	0.0734044919398193	0.023277864846670274	0.05793656569612529	0.06562194965575192	0.04291791005677676	0.10929092496486745	0.11197928848086529	0.07699315898253199	0.12150877874220717	0.12707161760109567	0.0823823748418451	0.16900797291706496	0.17853993667390441	0.09848080334430473	0.1482051337713363	0.003548851912757295
635000	-22745.997731845306	-22019.846169121047	-726.1515627242591	27.542604309824906	0.509244671745952	0.07491624198376111	0.03760937952205675	0.1438537766756299	0.07184490145771737	0.042204755609986745	0.12911330781609254	0.11613303931911112	0.09844208408071661	0.08820233627662719	0.10871694719296074	0.12666493597318085	0.1676377109061418	0.15537898337564932	0.10171163020625604	0.18666062542211342	0.003470184901018303
636000	-22747.045865578748	-22019.762260235846	-727.283605342903	27.542604309824906	0.509244671745952	0.10453346599809833	0.03677988281594533	0.06178746531426525	0.08050306340385532	0.06563076863562889	0.1189159733151811	0.12694654482915008	0.07925198279324128	0.1439887092671169	0.2199652185395315	0.10315364097253822	0.14171282074242517	0.136151650898153	0.1465108119653481	0.18343886773132004	0.0038653454052474815
637000	-22753.109923191572	-22024.388062804213	-728.7218603873578	27.542604309824906	0.509244671745952	0.0802549136696924	0.03013327837995555	0.07599500074895625	0.06704324810991412	0.06176288282472981	0.11663538508026992	0.09362245779391365	0.09707547961630195	0.15969202211823494	0.1481577270015877	0.10492430494242173	0.174434590036764	0.11815124830033524	0.10790666944569201	0.20108825705821756	0.003958494932957422
638000	-22752.22420896573	-22021.895355669214	-730.3288532965162	27.542604309824906	0.509244671745952	0.13402594804150614	0.03510030919307449	0.04369703607994831	0.08554644883044653	0.05774712330446479	0.13792676269867857	0.13565652315334153	0.09733246277273719	0.08369727124107523	0.14527769865188322	0.1640740024567625	0.1945364755262958	0.10888460000579027	0.08907513527027983	0.18582631738578892	0.003861880457242391
639000	-22745.16205450583	-22016.910803621206	-728.2512508846239	27.813691714173952	0.5091529187125688	0.06749678921883098	0.02777488951407367	0.10371029101668233	0.08240633425403134	0.06243156687907229	0.1389571903011993	0.17160313455541482	0.1312437822692026	0.12366410952283298	0.11883991246369945	0.1260666170339883	0.15247012589459646	0.20296725176888286	0.11285396858328724	0.17710988024919694	0.004277972591987457
640000	-22753.017156454105	-22020.78606646313	-732.2310899909745	25.37319670142192	0.5100509798961912	0.1531784296151072	0.03457135191222936	0.09007266252878394	0.06527352315575718	0.03821788633155614	0.11605847764220585	0.08576299224543912	0.07131017368988933	0.055086516508848424	0.13723050379804647	0.15172334479898467	0.14167410801956729	0.15832022685047423	0.09727235068375727	0.19980658580728558	0.0036348063963153334
641000	-22750.362581734007	-22021.487206343736	-728.8753753902696	26.15861238914051	0.5097433172226339	0.07358759535823757	0.03748939386114083	0.09521055268882468	0.06129088281782198	0.050815177266125076	0.16360521520473953	0.13919092306807504	0.10478485791076386	0.14077609726196777	0.07611569851637186	0.1032437820086059	0.11779693606086625	0.11217504478795814	0.1352600275100005	0.19478373618986647	0.0034241227301787117
642000	-22747.269153157657	-22017.766229906745	-729.5029232509112	28.12819432683267	0.509048727435553	0.06650052851343974	0.03308824705602618	0.08343875866675855	0.06596372730910159	0.047422362352933206	0.10383911967074329	0.08884965608055533	0.07598879689664766	0.12533763091112526	0.11060265057263946	0.12879447958950943	0.16755410370458962	0.17848346612792396	0.10196674769905108	0.17486985509827294	0.003659071083475818
643000	-22745.47417452332	-22016.480302293337	-728.9938722299829	29.593429640455785	0.5085930054685737	0.06631079230090185	0.02989644219567336	0.07260788024994741	0.062100357292074713	0.05728087356706891	0.17038058748017726	0.09558059914765005	0.10048701163255647	0.13978164462468093	0.09544241825291588	0.1273172975865223	0.1526106003199548	0.1644019435566853	0.11208764727422402	0.1698351978485538	0.0039056711814268816
644000	-22755.133502100616	-22020.100006843637	-735.0334952569793	31.473128846679078	0.5080715126081556	0.0606190564895421	0.026092058753778794	0.08294568874583785	0.05282584275591342	0.041492678625738535	0.11559882623207511	0.1770482153168508	0.05894173021531795	0.18232164456098945	0.10671907792552776	0.10033079536239788	0.1089608996851714	0.10612761760218792	0.07119775490256555	0.15581075988922813	0.0028937502740848673
645000	-22749.0968388733	-22022.687122466443	-726.4097164068602	32.74237582270633	0.5077537710426395	0.12391290398506055	0.03387055942558505	0.05677008642421674	0.07747486325547592	0.05553220962627728	0.1499647803186736	0.09274549019662195	0.0936783802605485	0.10803717032497817	0.09963808990092057	0.08218948720471007	0.15630432349419185	0.1583843149637623	0.11193643204468051	0.1430544291828897	0.0035781450399583305
646000	-22750.135550791183	-22021.170073361707	-728.9654774294759	30.137625379907785	0.5084352236994494	0.058183402459275724	0.036786256252040225	0.078999174765779	0.11936197707447663	0.03841911699007642	0.11742546418983686	0.12206943849576865	0.1171894371266744	0.060246585775194726	0.16887440257107855	0.10756510761895065	0.14990430160877147	0.14520167856609398	0.11991368846518101	0.15558403675455107	0.004088538275491008
